rmean,gmean,bmean,rstd,gstd,bstd,rskew,gskew,bskew,rkur,gkur,bkur
117.57077314154628,77.22834645669292,130.7729555459111,67.27233611081799,47.699326436035605,74.4526436153294,-1.1222719176377265,-0.6359297230667305,-1.1263663369028163,-0.6549475900468691,-0.7387163442686524,-0.6543329735214378
124.6332762752482,90.93392673741869,140.97446080109552,67.74552734837201,51.889559094151004,76.27096665346481,-1.25242498281166,-0.9159450211864221,-1.2547046557255004,-0.35114875193012063,-0.4926825653933573,-0.35097711407947596
122.8042081008974,93.24878729080767,136.8186393402862,67.12636133715718,53.137889984775136,74.46663144672085,-1.2419033761408007,-0.9890058416175749,-1.242811948539028,-0.38777592555815854,-0.5467936208723034,-0.3907720668745034
124.39517501215362,93.99453087019931,138.88083373845407,69.47542836766246,54.69831494647355,77.13171598806838,-1.1921307758811375,-0.8962083075785624,-1.2016317580013085,-0.5044525650623481,-0.5836900668749636,-0.49642484427311384
116.26351648351648,103.17879120879121,133.0730769230769,78.78594737716784,71.83230785159333,89.69251772966567,-0.7600546435387094,-0.6294153315011787,-0.7498428569674873,-1.3646014478936932,-1.406062050440875,-1.3689397540111767
113.41929995138551,73.70266164316966,129.1847350510452,71.79605563105068,50.11212399249443,81.30139539924973,-0.9036048539004505,-0.4294992874392889,-0.914654123090709,-1.1163631380071952,-0.9603080196587213,-1.1115553255167083
117.9484715496368,83.60911016949153,130.95278450363196,70.06578212539281,52.872349777553566,77.26825782027623,-1.0430521269220723,-0.6045167876110605,-1.0496116548266288,-0.8243314130768691,-0.7838634684011034,-0.8206504671229715
129.1991363982728,97.40709931419863,145.82270764541528,65.39809003017254,51.61874402742969,73.41353799932948,-1.4227754283966425,-1.1197725904065143,-1.4259267803857074,0.10776045389152467,-0.16173214500789213,0.10820333682398653
128.88382245937424,94.10138248847926,146.40474169294203,64.49802222140211,51.80289848613059,72.90400799733945,-1.4177767832453119,-0.7562767697885504,-1.4125209151048101,0.176271312741906,-0.293446614281645,0.1736792722412419
97.54592577234087,71.55318266639021,119.9455732946299,59.891446789993964,45.84441028200181,73.03402592755504,-0.9658062402139868,-0.7032096037207166,-0.9745390442641192,-0.9902629522901041,-0.964249979463085,-0.9871212967331733
123.48569612205976,93.56306420851875,133.31907183725366,73.64703250071892,58.13024918517815,79.20638928072223,-1.0490214832616904,-0.8025073571373023,-1.047458474014157,-0.8518198798663641,-0.9421189077217966,-0.8516086254787751
128.71964838567007,93.57214727996461,140.49812030075188,69.1072571337768,52.202794864585734,75.13245341364598,-1.2910062536102833,-1.022278800624574,-1.2946503966829956,-0.27861633631163407,-0.4232089594414834,-0.2731798749347196
123.94053789046085,78.75381706121306,136.9887239109119,66.70980619982468,46.469859032485786,73.41677925103565,-1.2630942903200881,-0.6098019876774103,-1.2681262585150064,-0.3001740026269317,-0.4085277858454113,-0.2947659772334399
116.59611627493932,87.52649339885146,130.21354567521166,71.41664390003528,55.86725986564181,79.33675123140245,-0.9802617059185439,-0.6936543521647839,-0.9914719983465583,-0.9638649830472463,-0.9434718199449592,-0.9605959839515137
121.76410450586899,92.3297452263753,137.12819819332503,69.52681923972072,55.0006141249761,77.86842317290437,-1.145073322137434,-0.8534994627526501,-1.1545449351247719,-0.6222779903753484,-0.6910271498026219,-0.6184551912771461
126.56663964798518,95.31067623899953,143.82242936544696,68.36737637902115,53.541022499380354,77.1679196162855,-1.2692771392096953,-1.003285439653676,-1.2780966751895013,-0.3162842705919364,-0.47930494458876716,-0.306324738390257
120.36139982308713,88.17895842547546,129.49690402476782,68.16945388692602,52.027014569365065,73.09378000864581,-1.1582963006170877,-0.8579138185143445,-1.160795075205637,-0.5868979784000294,-0.6251038755681333,-0.584461460105111
108.58298195311183,80.20724405464665,121.48705515263957,74.40576409316859,56.40367405975732,82.89896682532002,-0.7520706872298574,-0.5888512040868178,-0.7564672944095767,-1.4054490875238457,-1.3533471224234672,-1.4039855691402057
116.72217031979878,84.60740208408193,131.54200503054258,70.26011724649294,53.481171770318966,78.72573924241092,-1.0212090336092041,-0.7252949935677202,-1.0267953086312083,-0.8953935849836547,-0.963171503954261,-0.892888588632033
129.37614268680446,98.58421104928458,141.08445945945945,68.95176176359793,54.21091398111361,74.85403005667298,-1.3092444761247355,-1.0865773795925857,-1.3116853667534367,-0.22911397507823938,-0.3488128009051139,-0.22719578697602127
104.75623315363882,78.72515161725067,127.9549359838275,58.09470128692288,44.981618896557954,70.44968603451069,-1.2080387193469606,-1.019202615097231,-1.2098182618486308,-0.48173745917853594,-0.5556787672551158,-0.477705869840201
121.11760223520447,87.26784353568708,133.65697231394464,70.85053339487361,53.70718799106833,77.8243542183432,-1.08736876683972,-0.7334378452259975,-1.0922338659692754,-0.7542967064033768,-0.7744128454079537,-0.7508514891393965
119.53839950372209,86.88815136476427,132.76786600496277,67.91237888175365,52.0863899537948,75.05648549294567,-1.1477811678385017,-0.7631780830728859,-1.1502670484717388,-0.5977412811404745,-0.6248178606024797,-0.5969099875881159
123.44389901823281,90.28380084151473,138.4000701262272,67.83843323506107,52.639212647362505,75.80789489536252,-1.220756098494517,-0.8466838833540379,-1.2132847864627985,-0.4162285902510203,-0.5860834897545129,-0.4318544102144761
114.07865997638724,80.94082054309327,130.7995867768595,71.1243766862471,53.582338889648625,81.04956235705906,-0.9315038465560176,-0.5098778921044047,-0.9459354994116612,-1.0423984606668295,-0.9056183131643554,-1.0379119679036188
102.232403609516,59.65529122231337,117.85660377358491,71.06340200293583,46.70991372826261,81.37630579892155,-0.6804052386366547,0.12313723325649234,-0.6958088615038827,-1.4327001228362815,-0.5205526706035877,-1.4331930331040146
104.11635044642857,78.15027901785714,115.16383928571429,80.09886344154445,62.03987876230733,88.1578355012184,-0.5079221745074314,-0.3132301206403122,-0.5144270588201978,-1.7107462807576896,-1.5624675611951506,-1.7136922335356743
122.10839023109244,83.78387605042016,135.8624606092437,69.95396428888125,51.5533325310815,77.44686138019333,-1.1277738286096204,-0.6245434627071942,-1.133847860959506,-0.6438933241031193,-0.6738970136504445,-0.644920896991148
122.66504920721705,86.19662383816294,140.43821760524878,66.70877284842605,52.18308452588281,76.01880115704606,-1.2168304688589329,-0.4749894378326632,-1.212624320348254,-0.3414730690572405,-0.4373529404716483,-0.3449688854655153
121.5254292403746,84.12591050988554,138.36108220603538,70.06931775690961,54.40522351111887,79.44492791067972,-1.0843020801276015,-0.3597426481042499,-1.0826978015213393,-0.6802307381160912,-0.6736121206575794,-0.6884323261519185
128.12113870381586,93.98346456692913,147.36535433070867,65.11345720402745,50.474174652329324,74.45507191358428,-1.4132557163200532,-1.0461919137318458,-1.4196820608341258,0.08738411729058004,-0.19870269967313403,0.09015200212210317
107.00815718541637,86.79614129663783,131.66796708753014,59.53127314914488,48.79119301351547,72.57234309182051,-1.2139456659635182,-1.1621620056102147,-1.2203304919927362,-0.5016126260413856,-0.5327513210524111,-0.48938515828206697
130.41918846703535,94.56390977443608,145.82688125271858,67.21839826247302,51.77545906951484,74.77470612625186,-1.3837087163060313,-1.0010536187794818,-1.3893035813580858,-0.014036277808118669,-0.3484365733113175,-0.006818867822752761
107.15402701778386,107.12897571819425,131.06369699042406,77.37549408243751,77.73647010387573,94.13674108100822,-0.6531927836053011,-0.6331865180849199,-0.6492406449942453,-1.5601067688777346,-1.576029268470389,-1.557236792620341
80.65045454545455,71.72818181818182,93.24272727272728,74.02078393491144,66.22340787999111,84.72044505751727,-0.14845679610556153,-0.14508192500070982,-0.14120208582962254,-1.9728594428523516,-1.9695362494671422,-1.961105926955515
82.87546276366767,82.16074042186827,100.50142057684029,82.40158290866405,81.68650524842799,99.26319420710811,-0.005096462548014812,-0.0025357782663851807,-0.0004267664273027069,-1.9949015718311516,-1.9915730334618054,-1.9873418807557637
116.39891222805701,111.07098649662416,147.30518567141786,67.80703282840427,65.49681825651915,85.30365165168378,-1.1221625103843593,-1.059629257107121,-1.1147844114898393,-0.7218769333627821,-0.8068956351947367,-0.7259420869108477
90.60241627497062,90.3873017038778,111.83662602820212,79.77436286405602,79.96216747571113,98.00963070596303,-0.24678094635396028,-0.2298452858635813,-0.24393632662808265,-1.9270001651107818,-1.9285978544250524,-1.9234705224367035
112.05937418739707,112.84489035277802,140.5456357805322,74.01499507727205,75.20418937083232,92.30521013393337,-0.8421284040451222,-0.8044328309743312,-0.8374961351578253,-1.275046078597735,-1.316625925897204,-1.2752723699244866
118.23109243697479,116.90485404688191,147.05838124723573,73.96806587751357,73.82756053006166,91.34745235420326,-0.9600032474362927,-0.9221250793470551,-0.9572622928391833,-1.0605364446600756,-1.1167356282480214,-1.0598874123577393
101.76970033296337,97.35765815760266,127.6204911209767,75.2604916732706,72.84820126073264,93.7523705608255,-0.6001561678473906,-0.5463271994064981,-0.5917516387127117,-1.6229440383577292,-1.6389397916617112,-1.619496213749824
91.98040816326531,91.8674635568513,118.15128279883382,78.10672351058743,78.338210368699,99.98273611818215,-0.3215857737247934,-0.3014353103691738,-0.31281411635153106,-1.887651552597624,-1.8825448497830273,-1.8814063613766279
117.6919034470473,88.3691101808141,136.7103411418901,53.751786864039836,41.17029052045078,62.08823818747824,-1.6998241563619472,-1.578551971674571,-1.699721849351173,0.9162660982054858,0.7453802627492605,0.9222954716645644
89.24215957101073,85.77880240493988,112.2399658758531,76.21247258078374,73.74848190851887,95.26482500583178,-0.3074051486704984,-0.2762070976069452,-0.30445397133740115,-1.8926780599652924,-1.8852610343050609,-1.889833340752104
107.76253196930946,103.81464194373402,133.58765984654733,75.9475354161583,74.03517500860426,93.59833710923073,-0.7034665865224037,-0.6630302461698752,-0.6995104166711619,-1.4902212536376997,-1.528964739474344,-1.4898025704197724
108.92841006884682,110.64248063683304,140.9796686746988,76.08089643940122,77.5513656637181,97.79440368080563,-0.7243179127457754,-0.7027859528308643,-0.7237429843002076,-1.4635711564531644,-1.4739469911581435,-1.4615269717648827
85.35269310446878,83.50170168688962,103.02915063628292,82.58872999020338,80.83264297626518,98.78291406051837,-0.05883744315811295,-0.05479819743959944,-0.060083540571564044,-1.9896731678104087,-1.984566706006067,-1.9888983443813006
106.29679633867276,103.64233409610983,126.14805491990846,77.12421116968797,75.62318359214648,90.69312202036154,-0.6412166770646999,-0.6095754922832675,-0.6411025394737233,-1.5743772233496238,-1.5819333256407742,-1.572138376240974
111.75574379206313,109.2195985147366,136.96106985379438,73.86558785077482,72.41568581034147,90.00565042403919,-0.8406137230705514,-0.8183969629801181,-0.8284534647285171,-1.2771138322068736,-1.2822570553627328,-1.2773731212625141
109.92712281661521,104.0209839396663,131.30456019694424,78.17502725705891,74.54030632793356,92.99147537128626,-0.6867729302581278,-0.6488696916734522,-0.6793154160394019,-1.5175333925894023,-1.5312740254814319,-1.515535339996804
93.44490629843595,83.42743412709595,108.45998309144709,76.50174743511415,68.73073570885225,88.32838424972842,-0.3918159630938993,-0.3679617552163778,-0.38938366902701366,-1.8395467802598304,-1.8325942849250603,-1.8365919343212995
98.40862750095577,91.71027144131516,120.77991589142347,72.56308956425964,68.38721454188261,88.58186623807103,-0.6052607554086299,-0.5501825899554695,-0.5979241459284331,-1.6160871681316482,-1.619843639321482,-1.6122886426255012
90.65380434782608,91.93733016304348,113.25825407608696,79.18623085311353,80.56997392856866,98.4814916356258,-0.26476389166612146,-0.25091889830173375,-0.2644138229202911,-1.9219258469979967,-1.9224590519573153,-1.9210994963425883
85.08076643220956,67.42438758185787,100.49369391219986,69.66624133576141,56.147950365978836,81.94252122897238,-0.3778067037626644,-0.2817591898364307,-0.3738489155515194,-1.8229907450437317,-1.7359705744998217,-1.8193444305549544
91.9736124288425,88.6796133776091,114.520279886148,75.08341473652385,72.57064540121712,92.92655031696596,-0.4005052925338279,-0.3852408244975567,-0.39395971682256237,-1.8310286639521625,-1.8217716474520855,-1.826671978156236
104.50465939463989,102.65506031929495,132.27147294661563,75.00612050899446,74.72563116671117,94.4219741178961,-0.6629637190680389,-0.6058363482521554,-0.6406201028310937,-1.5442474511615203,-1.5864258040805845,-1.5438853602050249
108.33687996970845,104.29969708443771,129.88640666414236,77.6957131779422,75.18084693734474,92.642559837377,-0.6693895346999407,-0.6458669126401294,-0.6693930427297581,-1.5416618290095292,-1.554125347589238,-1.540554126659699
109.67507043270967,103.77382070360471,132.10366250090297,75.00753241416474,71.66899946160417,89.7365694656657,-0.7663756741739913,-0.7288962359662213,-0.7636977872457441,-1.3964471062344852,-1.4327768232509424,-1.3935290769147957
111.55439917836357,106.91393358438891,140.6686066415611,72.28343732743632,70.36227028796316,90.52359922613266,-0.8819017853839445,-0.8145505570020862,-0.8800697976696538,-1.2009880060896936,-1.2683579360496802,-1.2000458894359864
104.94263018534863,102.55387948327048,129.45181737944316,76.44197846483692,74.81958699809772,93.44981838523475,-0.6331304343042976,-0.6211235584845106,-0.6268620189754457,-1.5839762488944122,-1.5820416117266272,-1.5808007547362568
101.0587044534413,102.35031810294969,127.98409485251591,77.82248616623028,78.84478427345987,97.94061084117467,-0.5209555286870816,-0.51651565032433,-0.5213964595908713,-1.7191944438615774,-1.717805586172185,-1.7178640567744619
107.19784079084287,106.46689646201872,131.90192507804372,76.71310856375665,76.54532807186366,93.76489340701082,-0.6727538167669832,-0.6499946392795614,-0.6674639696145943,-1.5363878230215071,-1.5510557743566207,-1.5351225687264483
84.37206477732794,84.14054366685946,106.87252747252747,78.30125992103797,78.17928279950569,98.49443180808633,-0.14044254911434048,-0.1311366768365396,-0.13414628767684353,-1.9699092229102138,-1.9603321328681274,-1.9623019796581112
84.1757048514097,80.11969773939548,105.8006731013462,74.63187652873887,71.24213674409222,93.1211528357824,-0.23332702434599456,-0.21525132407222072,-0.2306060352284813,-1.938163513474844,-1.9211771187726299,-1.9339118286814305
105.15769312619706,82.43434773356033,119.9252500532028,65.1583876556839,52.13117080213204,73.8690533929918,-0.9677733520213069,-0.8423417859370902,-0.969249155503586,-1.0292198003293953,-1.0507372202308864,-1.0248553290716285
98.08983856463837,95.08735494369031,122.00261208410055,74.39694532257813,72.5643505423719,92.03805418880326,-0.5493201046024571,-0.5150773038382082,-0.5456152935313576,-1.6823945385556565,-1.683248639191453,-1.68060379814441
78.45725534308211,75.17350956130484,94.07548609995179,78.797488868338,75.67933739666461,94.10196482076152,0.015994508667532093,0.02952149854844553,0.024281532484117102,-1.9922222270407102,-1.9740541821458293,-1.9797255568981398
85.93349276502997,83.92692377550402,107.41417933038687,77.87391501221268,76.09637891912836,96.88919751435103,-0.189685237479022,-0.18488887878484556,-0.18628293896292708,-1.953826519732466,-1.9490646363046256,-1.9496610731118003
90.5888671875,90.446484375,116.3682421875,76.15833727831763,76.59843153879117,97.27182627438351,-0.33794494275057657,-0.3079327476454851,-0.33725386855145,-1.8714295234424163,-1.873300280805055,-1.870109014290883
70.90882056451613,69.14899193548388,90.44102822580645,77.33677271604449,76.53813077606144,98.14158299442917,0.18564083012875912,0.24674432226905613,0.19231060558367155,-1.9479864703065073,-1.8806229603100701,-1.936167578802013
98.9206490872211,90.21014198782962,122.86036511156186,75.8491223592063,70.24342821563388,93.56613120022354,-0.5123750373112104,-0.4491477636079752,-0.5024689257773627,-1.7061086625545,-1.7153141686642388,-1.701030807824575
90.67043944462264,83.8208312331027,109.4534207029281,77.038904435441,72.16654959694095,92.56719469504084,-0.314770278381489,-0.26441293543573285,-0.30638160846215046,-1.8858036814339887,-1.8834951033134364,-1.8791123077546523
77.26091339852807,72.62707934267567,91.33803810868031,78.45312683253522,74.5584100174753,92.05356600281283,0.045060571879522414,0.08251105412372393,0.049129664476943065,-1.9844999890224202,-1.9622597982834975,-1.9751870797957356
101.34125467386788,99.72962193601994,123.61042791857084,73.74589732037576,72.98404546460054,89.3747105497836,-0.6345948981972469,-0.6066106058621754,-0.6385706554222305,-1.578606692017595,-1.5861588495437222,-1.578149611894524
90.73782696177062,90.45018108651911,117.99987927565392,77.46247353748466,77.78852279507073,100.19248175580762,-0.30915416852267597,-0.27800132709935965,-0.3077516834758737,-1.8939957200171316,-1.8943248200326153,-1.892621746434609
87.98184972641131,69.58261043640731,97.98845589216602,67.79771406351738,54.363454403809264,75.26426905494115,-0.5041309728051548,-0.4278107889662414,-0.4962463281001319,-1.721457747519272,-1.66693837003089,-1.7168955614161112
90.49167254763584,88.62399435426958,114.2681016231475,79.01742369579102,78.02158498450717,98.98168478313383,-0.2614473587366015,-0.22957854944088676,-0.25939709683961665,-1.9186948097101295,-1.9180150652536,-1.914688031205766
108.42307692307692,106.85178764897074,135.49626218851571,76.82744442700645,75.9910692459757,95.29629018018892,-0.6925712445810596,-0.6736651711701914,-0.6941321105601443,-1.506822775323045,-1.5206959905520174,-1.5034013795206158
84.06933471933472,86.98461538461538,115.34641372141373,73.27579459953728,76.18573548493272,99.81904004932814,-0.26476355005096674,-0.24350693856971645,-0.2627001939808126,-1.91630081389121,-1.9151157244739967,-1.9142384974627304
112.53711744149105,118.26135761940061,156.27231811924176,62.9568607694436,66.70317346698027,86.40379029678493,-1.2044527237226048,-1.1614776196355692,-1.2143921523512415,-0.507821784827378,-0.5748580749230432,-0.4965550799510643
74.84275184275184,75.5416461916462,95.01365391365391,79.14633902452312,79.99604963193127,100.17557063583804,0.11751777267226862,0.12689339657012735,0.12416714569440696,-1.9789566184799459,-1.9652016682145483,-1.9683441812986318
116.25841778358941,122.58830500163452,154.53694017652828,67.33178881097548,71.39430700762856,88.81284858879216,-1.1350340743019545,-1.1107615575235434,-1.1329233370054104,-0.6922339315900361,-0.7409972278713322,-0.6934422366525017
85.97170815591221,89.83626760563381,118.02464788732394,73.74127701341318,77.37028657332252,100.58540230069644,-0.2987651791880355,-0.27915052757645076,-0.3000175775598156,-1.8967107819933495,-1.8942912610113931,-1.8968487168440495
93.3403349316539,94.80007872325199,127.8977671223073,69.47503308137664,71.15260447710664,94.49991980385616,-0.58330610734362,-0.5390907163841373,-0.5881943414479958,-1.6313265252309703,-1.636710259424569,-1.6321981723747423
106.31987883377508,108.6514577811435,139.936425596365,70.41036625934007,72.44254553239941,91.99732439736083,-0.8347401040901229,-0.808205260253783,-0.8391034331447322,-1.2831475222781448,-1.3141050917176118,-1.2812175523928038
93.6781045060292,95.48643960228475,119.699005711868,78.37563696997834,79.86710360044705,99.67898903877182,-0.35192247212741334,-0.35106870621304426,-0.3505576311421074,-1.8684205949401353,-1.8679353033622628,-1.8668096580803013
82.35655629139073,71.85225165562913,94.82582781456954,69.0687575171442,61.08689250017059,79.07650412802417,-0.32933860900515,-0.25446321885671447,-0.32080347223696287,-1.8572906393715654,-1.7918082457811682,-1.8497645915876473
104.74091322126306,102.28753975465698,133.8401862789641,72.41234343009417,71.29175932019456,91.75860968539394,-0.7395687322770791,-0.700717323706659,-0.7424525554478757,-1.4299768840138478,-1.454199912656323,-1.4293125752981644
91.14452031410038,93.91140320928645,120.24930010242403,76.80298367456044,79.546567737154,100.72446784686197,-0.3361573613668244,-0.31693971430374,-0.3352764043838936,-1.877129983407017,-1.883711107153442,-1.8759570291453649
85.87173001878884,88.7154213036566,113.42383292383292,76.87023465503519,79.54399654353236,101.06286661109988,-0.21457257894727746,-0.20793936709463007,-0.20796770423016933,-1.9463997272918574,-1.9453064781906846,-1.9398292920560474
107.73197997775306,112.04516129032258,139.88437152391546,70.5380905200229,74.11648654523817,90.7983263826046,-0.8574150093103378,-0.818435413460332,-0.862971466746626,-1.2426417711704782,-1.2949261558385883,-1.2391727070095884
94.66334746772118,96.34608604507123,124.9635999809424,75.37347834263439,77.69848366142054,98.59794629744246,-0.44500330291198215,-0.40315721937477,-0.4499085506328289,-1.7802199967786851,-1.8049956013247879,-1.781438695178833
87.0534081303312,88.93760086067779,111.22531314839007,77.7174239979694,79.46691302695656,98.51108673924506,-0.21729602029338002,-0.21082282321035029,-0.21739835671118768,-1.9410525739156892,-1.9386200599221564,-1.9399825441032579
97.37285443978917,101.52601702932829,133.45117583457224,70.44180479608218,73.76707894196021,96.07473299369335,-0.6474644959793037,-0.6239039498630554,-0.6426023922883833,-1.563309089017163,-1.5707933917603756,-1.5629955080789937
103.43111625216888,103.92631578947369,133.41006362058994,73.65044307504702,74.67855314586932,94.27738709317137,-0.6822332254764758,-0.645670842900139,-0.6821999319290715,-1.5213751244612865,-1.5548075715549095,-1.520396124322679
103.94210304054054,109.41161317567567,143.30164695945945,69.86839995157638,73.92428930504353,95.54627574164435,-0.802701811715183,-0.7830138163677918,-0.8052759022473236,-1.336078565960268,-1.3644758005814022,-1.335255704330034
86.63571940776986,90.85088792339815,115.51275994432024,76.06150259845182,80.02027253179756,100.86547041414951,-0.2504135043766093,-0.24008278551590828,-0.24898544596577846,-1.9256843418280947,-1.9285014179652522,-1.9239472405679676
83.74267955801105,86.89671961325966,116.34185082872928,75.46852927213786,78.27680601177343,104.18362383324681,-0.19648097999383993,-0.19706710625181595,-0.2012828841483154,-1.943333867554674,-1.946561174087504,-1.9464540672210344
102.73610906411201,76.91997052321297,125.09941046425939,60.20427521044684,47.36504241563856,72.81650801160377,-1.0769318740803038,-0.7797887796416689,-1.071049828688404,-0.7704314871238602,-0.8964573853057365,-0.7691085406553597
83.69053144581109,84.73584358319796,108.26740543049432,77.85735453123674,79.35303577870242,100.03070210065852,-0.13628344559859382,-0.11015626100608662,-0.13789332858259748,-1.9705341256751223,-1.966404561950611,-1.9708910703574447
111.81436773657997,113.15495296070836,144.45078168234642,69.09161484653276,70.15391456200821,88.56743089914083,-0.988805670411621,-0.9718013425544396,-0.9924199394135685,-1.0039710485373108,-1.0282002543715982,-1.0004196393995035
77.47433603963121,80.83418191826063,102.95025457547818,75.13015811425666,78.76171899384204,99.34458292322482,-0.052292622082792645,-0.03465262248786283,-0.052059860507264695,-1.9848705299238094,-1.9800233572591552,-1.9842539618085395
99.70363098440022,103.21019365250135,134.84300699300698,71.57516001891001,74.47773590240296,96.3296483261155,-0.6626915374576394,-0.6304083844364011,-0.6583778663019577,-1.5415350260128002,-1.5431187619572082,-1.5403534922964135
78.51353871880627,82.37657576537175,108.08396578338049,74.27180972943187,77.94041155483879,101.68324685607294,-0.10198457763720924,-0.09929885814871657,-0.10365645605784982,-1.9784555197354383,-1.9758676867004168,-1.9801502956411219
90.96175515660809,93.55252100840336,120.51986249045072,74.61014295851427,77.34953487638157,98.07351298129073,-0.3849020290889256,-0.3606783002189096,-0.3871200191639204,-1.8324571785743358,-1.847863849733151,-1.833770418725631
90.73128834355828,91.87036337895233,118.30089664936291,77.69696338770896,79.40797722529416,100.5592008615442,-0.29712026883749326,-0.2675307770827444,-0.30098419096392387,-1.8925813488680672,-1.9030814358980048,-1.8936192741808828
104.51129088581074,109.05255499941799,139.5132115004074,71.81741247807841,75.59140494694381,95.1346277571832,-0.7538987420753621,-0.7237978059872269,-0.7569582285144784,-1.4106578326521744,-1.4509070864124054,-1.4077504928125608
84.3380938669738,86.40512525194356,107.676706017852,78.79787350583504,80.69688584568567,99.92300146110178,-0.1298798245261288,-0.1300149136633727,-0.13005034734579346,-1.9774620102834726,-1.9776712724287282,-1.9759918162877075
84.50472678511565,87.22463962453905,114.67452229299363,74.45931665587354,77.12593410364791,100.44448166348288,-0.2432819471005942,-0.22661269626962507,-0.24317938635108777,-1.9263843686305344,-1.922856609260824,-1.9261925787330707
107.9313731623397,87.2853925555208,131.02796371598373,63.14843306911173,53.623461617618666,76.3003738137471,-1.0680756265889584,-0.7630027530638326,-1.046772809928216,-0.75274002939604,-0.8785167391020088,-0.7609602144674588
97.20153148043109,101.03905275099262,133.2214974475326,71.8582876039428,75.06263091555535,97.88163121637487,-0.6038938893183582,-0.5823360776035906,-0.6042630451755847,-1.6224430672798036,-1.635078097113762,-1.6216723073876422
79.65875532204004,82.46679952894284,106.3550140411269,75.1997030416848,78.88700685035346,99.9534948027716,-0.10532236142635987,-0.06191444606349165,-0.09820175073345251,-1.9758743199039435,-1.966489115133477,-1.9682025988130256
82.61723685415204,86.14007995849482,113.22159489730521,73.86509685970083,77.35674588952702,100.72478303658127,-0.21531525045245165,-0.19516789357597172,-0.2108991739448807,-1.9429369789075712,-1.9366731627313578,-1.9383578412960525
93.64630772504788,97.92184507341987,123.20727814428602,73.94951655566494,77.29195768122901,96.61177513601758,-0.46581051887893454,-0.4646970778890935,-0.46716483607339454,-1.7690564319882445,-1.7697473335982326,-1.7700211988292829
