var,asm,contrast,correlation,idm,entropy,homogenity,energy,dissimilarity
1790.510056,0.00760038,930.3313891,0.793786381,0.464239508,8.460599811,0.464239508,0.087180156,7.452459058
2317.444128,0.007936397,904.9528406,0.836655115,0.44157251,8.754092932,0.44157251,0.089086459,7.422365575
2117.618487,0.007458472,1047.397272,0.801733745,0.450634247,8.563478297,0.450634247,0.086362444,7.893712808
2039.463202,0.009973791,623.5397602,0.867401979,0.539640717,7.973835765,0.539640717,0.099868869,6.036764642
2171.695094,0.007552809,1070.373278,0.80228719,0.45712159,8.636020356,0.45712159,0.086906901,8.195148738
2360.588433,0.007961024,1016.393534,0.822909361,0.456893071,8.608706482,0.456893071,0.089224573,8.039634574
2491.671689,0.008120007,1009.297978,0.831577425,0.446773667,8.672937148,0.446773667,0.090111082,7.963800806
2375.716929,0.008256167,1079.37897,0.814884378,0.444801261,8.713162097,0.444801261,0.090863451,8.686281451
1558.404715,0.004892397,788.7175033,0.798055777,0.451903547,9.251113444,0.451903547,0.069945672,7.137567067
2145.50822,0.006499905,1200.990099,0.781334669,0.468660657,8.672736149,0.468660657,0.080621986,8.907666614
2005.543986,0.00657952,999.4811082,0.80052612,0.4378991,8.857856762,0.4378991,0.081114241,7.993556603
1992.571132,0.006489245,869.0096703,0.82101216,0.468320872,8.930307177,0.468320872,0.080555851,7.277932852
2075.507326,0.006052098,960.2849782,0.812133642,0.393169649,9.426017776,0.393169649,0.077795232,8.33105703
2247.183723,0.008385041,832.2864063,0.843753502,0.474769983,8.481318035,0.474769983,0.091569869,6.648797955
2483.305492,0.012764686,842.9654507,0.854907072,0.474499778,7.601191747,0.474499778,0.11298091,7.578920775
2175.166139,0.006224346,889.5390645,0.830247059,0.458852165,8.953749298,0.458852165,0.078894524,7.028553642
2431.108222,0.009092087,1275.884803,0.792137519,0.514717086,7.682618338,0.514717086,0.095352437,8.878576612
4152.871963,0.029485153,1346.487679,0.86064215,0.565113561,6.524733528,0.565113561,0.171712414,10.59716724
3710.467273,0.008962257,1894.867775,0.796597976,0.45924134,7.689751841,0.45924134,0.094669197,12.59027302
2644.662326,0.008858906,1044.705266,0.835140225,0.501483268,8.044653571,0.501483268,0.094121763,7.913685424
2540.254633,0.00827655,1359.413762,0.788925038,0.494076453,7.866918365,0.494076453,0.090975547,9.514481903
2471.411276,0.00847051,1150.079656,0.811251944,0.513702375,7.75539542,0.513702375,0.092035376,8.137667461
3046.32712,0.01070954,1445.296532,0.808318088,0.477454673,7.716161252,0.477454673,0.10348691,10.11746207
3093.818665,0.008617636,1195.933596,0.838034214,0.532259576,8.039753832,0.532259576,0.092831224,8.763665624
2405.822598,0.007342258,1166.217733,0.804910794,0.496727947,7.92744075,0.496727947,0.085686975,8.533618022
2027.66856,0.011014624,599.9544959,0.871135381,0.515744851,7.747555211,0.515744851,0.10495058,5.729586638
2321.479845,0.007367582,1218.942332,0.792057005,0.539389541,8.09917619,0.539389541,0.085834623,8.874722173
3230.120041,0.010702404,1157.70362,0.848031911,0.531554588,7.601828949,0.531554588,0.103452422,8.322754517
2626.463159,0.00978341,1321.531333,0.799010436,0.491107812,7.750330424,0.491107812,0.098911124,9.08908436
3385.564451,0.01041199,2162.939872,0.75789982,0.477169353,7.669952272,0.477169353,0.10203916,14.00804672
3519.902671,0.012679332,1363.107334,0.837782808,0.499160285,7.7835177,0.499160285,0.112602539,9.485101356
2569.863341,0.008745406,1089.152828,0.825174167,0.568461829,7.66679985,0.568461829,0.093516878,7.666066635
2106.314377,0.007519457,1101.529969,0.792760249,0.546470881,8.012820008,0.546470881,0.086714802,7.833260225
2765.488565,0.011604967,1527.746942,0.783631185,0.491805008,7.746383756,0.491805008,0.107726353,11.45748192
2752.374518,0.009357324,1061.670455,0.838322363,0.550207157,7.960235182,0.550207157,0.096733261,8.130672027
2908.111666,0.010625824,1493.13176,0.795734445,0.477548489,7.601298658,0.477548489,0.103081639,10.16495334
1861.210846,0.006650858,757.1304661,0.831008451,0.518948179,8.470550681,0.518948179,0.081552793,6.711028334
2775.191281,0.00950459,1249.830751,0.8162205,0.548359202,7.794829309,0.548359202,0.097491486,9.149820539
2523.379566,0.00866467,1080.611395,0.823647421,0.547587732,7.893948288,0.547587732,0.093084207,8.166770003
2555.426436,0.008632245,1469.27074,0.776711494,0.499245013,7.837473625,0.499245013,0.092909877,10.0432646
3043.74442,0.011181891,1181.220679,0.837492709,0.550618489,7.582135351,0.550618489,0.105744462,8.542386138
2791.23005,0.008483129,1012.15607,0.846557522,0.54812927,7.907684035,0.54812927,0.092103901,7.366252739
2895.800002,0.010078938,1286.275449,0.818268173,0.570575531,7.635064523,0.570575531,0.100393914,8.867131232
3079.069434,0.01032231,1520.115187,0.80204189,0.51318283,7.44434991,0.51318283,0.101598769,10.01951362
3231.347553,0.010890964,1574.286504,0.804129111,0.474711599,7.795138402,0.474711599,0.10435978,10.90067672
2760.906018,0.00840709,1508.40736,0.785439737,0.526981854,7.887475927,0.526981854,0.091690184,10.50361787
2691.241268,0.009648564,1308.633648,0.804422392,0.553439413,7.695664724,0.553439413,0.098227104,9.575839073
1362.64521,0.00709029,757.4968485,0.782502707,0.514281405,8.302726888,0.514281405,0.084203859,6.520772463
1867.268684,0.007194051,1238.664956,0.750953408,0.522199728,8.171099877,0.522199728,0.084817754,8.986566258
2596.471658,0.007569854,1352.137409,0.793412163,0.528958499,7.802200761,0.528958499,0.087004909,9.730947684
2210.94015,0.008076516,1247.227191,0.779997215,0.535397633,7.705543851,0.535397633,0.089869441,8.855572996
2511.765927,0.007714462,1201.642775,0.806971402,0.491789752,7.963045196,0.491789752,0.087832013,8.761154461
2531.234118,0.006159933,1197.105094,0.808779519,0.519447508,8.596803918,0.519447508,0.078485241,8.775458071
2724.281344,0.007227699,1133.587634,0.827784922,0.533312033,8.457724068,0.533312033,0.085015872,8.867752961
2083.155319,0.006679324,992.0772731,0.807702586,0.516960327,8.292442014,0.516960327,0.081727132,7.842659464
3861.818701,0.015111954,1318.259942,0.854205845,0.539591132,7.583317257,0.539591132,0.122930689,9.933839254
2096.504433,0.007924885,1234.506093,0.772561172,0.530131192,7.941563707,0.530131192,0.089021822,8.720400316
2951.468144,0.008603943,1399.449467,0.808360111,0.477119431,7.913383102,0.477119431,0.09275744,9.860773132
1514.746355,0.008934996,718.0837513,0.808415219,0.552006056,7.987589456,0.552006056,0.094525107,6.475499493
3435.13578,0.010708377,1425.837542,0.828131988,0.51997151,7.80000255,0.51997151,0.103481289,10.02571673
2333.56544,0.010197595,1576.671804,0.747487948,0.480184847,7.713054075,0.480184847,0.100983144,10.72769189
3019.937673,0.009832353,1441.206371,0.807353408,0.49393707,7.807622947,0.49393707,0.09915822,10.43136256
2178.037475,0.008041965,1089.428603,0.79994826,0.53532664,7.829837845,0.53532664,0.089677003,7.88397251
2281.321993,0.006610484,1404.029575,0.764702402,0.481265853,8.016941595,0.481265853,0.081304883,9.928913826
3181.508486,0.009788658,1616.829013,0.797397985,0.451475739,7.668916373,0.451475739,0.098937648,11.11644566
2305.328003,0.007697159,1258.084552,0.78565076,0.495034274,7.884317409,0.495034274,0.087733454,9.024309723
1963.337206,0.006198129,992.9507818,0.798176142,0.53235958,8.233271078,0.53235958,0.078728199,7.387340905
2683.988609,0.008083496,1289.766066,0.806281243,0.479771763,7.978047216,0.479771763,0.089908263,9.166849298
2870.104994,0.011644975,1550.206382,0.787364213,0.498373912,7.238148936,0.498373912,0.107911884,10.43775085
1802.508735,0.007670863,1046.590421,0.775007253,0.52665903,8.302319089,0.52665903,0.087583463,8.402580356
2270.630413,0.008733736,1264.21574,0.782243391,0.512319356,8.121833954,0.512319356,0.09345446,9.30711381
3287.754767,0.009154506,1615.761634,0.802746269,0.447271989,7.833675473,0.447271989,0.095679183,11.18140162
2903.48375,0.009666605,1461.477622,0.798928502,0.488865094,7.562906346,0.488865094,0.098318895,10.28802799
2589.93074,0.009010357,1221.946166,0.809134904,0.503388025,7.759617721,0.503388025,0.0949229,8.642361143
2926.652431,0.00774884,1582.661728,0.787170848,0.476002746,8.141823278,0.476002746,0.088027495,11.15442538
3051.093962,0.007783241,1809.73126,0.771265691,0.463691432,7.858805751,0.463691432,0.08822268,12.31641767
2324.870015,0.007458506,1053.492097,0.815298534,0.52215898,7.901393484,0.52215898,0.086362643,7.804629023
2877.153899,0.009635597,1586.136453,0.783919921,0.455020498,7.881989164,0.455020498,0.098161076,11.14423158
3040.415919,0.010369736,1649.474697,0.786630412,0.485959396,7.652380324,0.485959396,0.101831901,11.43217283
3529.365728,0.009449539,1521.442105,0.822685077,0.474824314,7.64918302,0.474824314,0.097208742,10.62266786
3208.459298,0.009015288,1435.308747,0.817210216,0.478543797,7.82828926,0.478543797,0.094948871,10.04941817
1315.112485,0.006623926,637.9360963,0.804808473,0.51164575,8.659921715,0.51164575,0.081387503,6.018404032
2677.955148,0.010536754,1627.093233,0.766998409,0.495262942,7.701578889,0.495262942,0.102648692,11.20959897
2667.34009,0.009310374,1479.754599,0.782850177,0.457254111,7.717177426,0.457254111,0.096490279,10.32592865
2512.766156,0.00864032,1263.095738,0.799161387,0.503356431,7.798969908,0.503356431,0.092953321,9.111217661
2107.141455,0.006217468,1218.417533,0.775725554,0.53626233,8.072326459,0.53626233,0.078850922,8.61249432
3032.16959,0.0092415,1525.166048,0.799051407,0.492955967,7.618083904,0.492955967,0.096132719,10.61629139
2966.253089,0.008908154,1630.625701,0.784400359,0.466530844,8.033373949,0.466530844,0.094383017,11.55106696
3038.186683,0.007800186,1706.817773,0.780713568,0.454751058,8.048846867,0.454751058,0.088318663,11.89079819
3090.499239,0.011279601,1405.214557,0.814770376,0.483952159,7.621439992,0.483952159,0.106205468,10.12204767
3493.083083,0.011449802,2084.624091,0.770182763,0.461817731,7.274464168,0.461817731,0.107003749,13.69384953
2835.385863,0.007479954,1423.463527,0.799349467,0.500312083,7.995636171,0.500312083,0.086486727,10.10123573
1618.164647,0.004766138,829.5952138,0.795965025,0.478404953,9.118432958,0.478404953,0.069037224,7.223295389
2361.338241,0.007277603,1470.38696,0.76257609,0.472941439,7.938911249,0.472941439,0.085308868,10.30996187
2349.557042,0.007958392,1201.874217,0.796336039,0.540732107,8.087827717,0.540732107,0.089209822,8.820916218
2663.462554,0.006988851,1305.660709,0.803144607,0.479412643,7.966957015,0.479412643,0.083599348,9.552493011
2928.446411,0.011616754,1464.158033,0.800007149,0.498593213,7.553216279,0.498593213,0.107781047,10.36811875
2446.154035,0.00746019,1145.589872,0.810279403,0.498152749,8.432826413,0.498152749,0.086372393,8.602031524
3166.425018,0.008814636,1596.272915,0.798682521,0.484794668,7.844672358,0.484794668,0.093886291,11.09818835
2566.799452,0.009118264,1124.628281,0.820304273,0.499227556,7.9050068,0.499227556,0.095489602,8.461041095
2756.95443,0.008989626,1288.3508,0.810600755,0.498652387,7.720438485,0.498652387,0.094813638,9.133269694
2332.597307,0.007121303,1201.607129,0.795186289,0.510530424,7.966216123,0.510530424,0.084387812,8.692685543
2274.216771,0.006034705,1130.900259,0.800875867,0.494139735,8.481088045,0.494139735,0.077683361,8.739384261
1558.140312,0.006377197,851.163578,0.785463009,0.549610824,8.394281999,0.549610824,0.079857352,7.019857862
2227.600776,0.006962292,1192.175526,0.788897856,0.526686696,8.061008756,0.526686696,0.083440351,8.488399345
2503.946348,0.007143982,1573.390563,0.760944754,0.498857081,8.147749856,0.498857081,0.084522078,10.84827252
2624.648951,0.007094257,1327.664398,0.798135142,0.468131622,8.11471085,0.468131622,0.084227413,9.669320926
2366.395435,0.007557941,1200.354203,0.797693377,0.499464321,7.979828616,0.499464321,0.086936419,8.756384732
2025.954259,0.005719147,1188.187963,0.773250749,0.512071709,8.44436599,0.512071709,0.075625039,8.907847708
2163.258173,0.006402639,1112.996226,0.795393645,0.502067405,8.170122634,0.502067405,0.080016492,8.234624655
2621.403094,0.010652805,1282.669753,0.80343665,0.510810518,7.451248556,0.510810518,0.103212425,9.118771893
2643.790484,0.009091279,1273.440549,0.805918003,0.490500595,7.759045911,0.490500595,0.095348198,9.165629466
2169.696578,0.006564891,1035.795449,0.807301611,0.543629194,8.24911858,0.543629194,0.081024012,7.813263867
2726.418697,0.007825977,1369.290311,0.799289119,0.493774323,8.000840291,0.493774323,0.088464553,9.854926083
1524.502583,0.009672593,490.1065396,0.861519031,0.524793554,8.193213053,0.524793554,0.098349341,5.496478786
2922.223206,0.00881214,1668.774506,0.777910814,0.460040908,7.7652062,0.460040908,0.093872997,11.83144376
2251.633415,0.007362235,1172.889925,0.793370705,0.506119983,7.828540931,0.506119983,0.085803466,8.473800872
2454.822918,0.007191223,1147.542101,0.810548833,0.525636494,7.789869473,0.525636494,0.084801078,8.220007747
2676.599941,0.009035241,1360.346568,0.797375982,0.486326771,7.660057898,0.486326771,0.095053887,9.498292206
2238.261849,0.006648005,1005.96048,0.81651499,0.516773495,8.211594854,0.516773495,0.081535302,7.778464952
2779.681414,0.008954797,1478.96994,0.789869565,0.520164629,7.783212198,0.520164629,0.094629787,10.28310074
2404.833293,0.008748999,1233.471495,0.795890056,0.547055714,7.566043573,0.547055714,0.093536086,8.511044339
2649.859356,0.007536086,1301.583325,0.802830846,0.515104927,8.143499914,0.515104927,0.086810631,9.481842681
2988.035387,0.010611668,1400.142382,0.810190718,0.510187168,7.737376041,0.510187168,0.103012953,10.08005448
3018.165003,0.007149738,1664.386547,0.783866142,0.479784463,8.075218786,0.479784463,0.084556123,11.76024685
1658.872444,0.006752106,631.57039,0.840102868,0.538554733,8.536373834,0.538554733,0.082171199,5.781158856
2382.473248,0.006963872,1356.835779,0.778359529,0.510204156,8.293877616,0.510204156,0.083449816,9.839199284
2976.440684,0.009239351,1574.450309,0.790839631,0.494152713,7.596826074,0.494152713,0.096121544,10.71301363
2740.058668,0.011780805,1367.719508,0.800270774,0.485119555,7.485476077,0.485119555,0.108539418,10.75131305
3778.032762,0.013304188,1487.448157,0.835523443,0.491395266,7.307501015,0.491395266,0.115343782,10.0708773
2463.293671,0.008287871,1228.772903,0.80037658,0.510567491,7.8611542,0.510567491,0.091037746,8.978696504
2021.063533,0.00598594,1046.138801,0.79440175,0.546525477,8.335856127,0.546525477,0.077368854,8.071750831
2663.151908,0.007621395,1652.877986,0.763175308,0.464313273,8.163524881,0.464313273,0.087300603,11.81466979
2510.305567,0.00742661,1294.949663,0.794959714,0.453985054,8.331039393,0.453985054,0.086177783,9.69077392
2437.160398,0.006753251,1133.804406,0.811305575,0.528574311,8.150251579,0.528574311,0.082178163,8.341466823
3251.719956,0.009801937,1621.087451,0.80047048,0.506254313,7.870121318,0.506254313,0.099004733,11.62668808
1545.118361,0.006056088,835.5282121,0.787168517,0.51151004,8.714357924,0.51151004,0.07782087,6.885191605
2273.241788,0.007644021,1264.593412,0.782421825,0.494052054,7.966250782,0.494052054,0.087430091,9.119420398
3064.487991,0.007618122,1592.430501,0.793768101,0.453700814,8.051727266,0.453700814,0.087281852,11.41456325
2458.248143,0.006182131,1061.436219,0.822441055,0.536799947,8.126005986,0.536799947,0.078626526,7.769304493
2222.304967,0.006826758,1136.500725,0.796380763,0.496595679,8.191389862,0.496595679,0.082624197,8.533225573
2436.062941,0.007299766,1479.344674,0.767092667,0.482006154,7.881709711,0.482006154,0.085438667,10.13356427
3305.098504,0.010397486,1246.788096,0.841314711,0.568615245,7.752197714,0.568615245,0.101968064,8.50444761
2912.717189,0.009738153,1201.152614,0.829060714,0.514712351,7.67214806,0.514712351,0.09868208,8.488877409
3469.31079,0.008633161,1920.00576,0.783264811,0.473086064,7.843108315,0.473086064,0.092914807,12.57169689
2760.828164,0.009651095,1340.297437,0.804689943,0.514981226,7.611858562,0.514981226,0.098239985,9.17517811
2726.213641,0.008369842,1449.946868,0.789935171,0.48123893,8.000571075,0.48123893,0.091486839,9.993676931
2068.922354,0.007434743,925.7778145,0.817172365,0.509456665,8.269680797,0.509456665,0.086224958,7.316778014
2108.254524,0.007046454,1188.621687,0.780094722,0.52266152,8.092634636,0.52266152,0.08394316,8.5051219
2896.281852,0.00914271,1621.891581,0.781255782,0.46419017,7.71587353,0.46419017,0.095617518,10.83993757
3142.337119,0.010205282,1782.735374,0.779041143,0.469044636,7.545906035,0.469044636,0.101021196,11.8989953
2475.596751,0.008424762,1465.557884,0.771604416,0.509675212,7.913982849,0.509675212,0.091786503,10.08374395
2637.693515,0.009445459,1589.816097,0.768424559,0.49079924,7.802919793,0.49079924,0.097187754,10.64045272
2962.739143,0.012535333,1167.521618,0.835399901,0.556100758,7.641388193,0.556100758,0.111961303,8.719411968
1944.467335,0.007255819,1280.948923,0.752229935,0.521219727,8.085895782,0.521219727,0.085181096,9.03170725
3751.441622,0.013945559,1366.422679,0.845943248,0.553417776,7.564864553,0.553417776,0.118091318,9.746413198
2946.83028,0.008427771,1526.217528,0.79430937,0.483831739,7.919673874,0.483831739,0.091802892,10.42142181
2730.954217,0.00997005,1553.754463,0.778572784,0.47226109,7.688443699,0.47226109,0.099850137,10.64633545
1793.13809,0.007492941,664.6120625,0.843659685,0.51654327,8.527065671,0.51654327,0.086561778,6.032088823
2482.099111,0.007602465,1463.646807,0.772296097,0.476029481,8.213027755,0.476029481,0.087192113,9.961677409
3267.465691,0.011465888,1061.509736,0.860310766,0.581796491,7.4878074,0.581796491,0.107078887,7.821223713
2534.339033,0.008362193,1311.213989,0.794477888,0.522063026,7.780788019,0.522063026,0.091445027,9.064720889
2634.628204,0.00880339,1235.874181,0.810049197,0.496988367,7.627731208,0.496988367,0.093826381,8.550219099
3125.136333,0.010060454,1608.396186,0.79533489,0.507702104,7.591229034,0.507702104,0.100301816,10.96232031
2650.628804,0.007356241,1244.911943,0.809825922,0.506096598,8.085270331,0.506096598,0.085768532,9.171596317
2523.749784,0.007619464,1257.836833,0.800513711,0.480094556,8.001054946,0.480094556,0.087289539,8.95810411
2708.234202,0.008330446,1199.430234,0.81870751,0.503928103,7.970182938,0.503928103,0.091271279,8.64030779
2175.288045,0.007899978,1054.053258,0.804972748,0.525783536,7.914653695,0.525783536,0.088881821,7.655497765
2887.020925,0.00858937,1453.445077,0.798901997,0.48420112,7.973877086,0.48420112,0.092678854,10.34039603
1380.433617,0.004315966,818.5418429,0.771326115,0.523754715,8.873698335,0.523754715,0.065696009,6.887742251
3752.373704,0.014676174,1525.041894,0.831122033,0.535450914,7.093537649,0.535450914,0.121145259,10.15490044
2651.410782,0.007604812,1538.731385,0.775091443,0.458193895,8.085558839,0.458193895,0.087205575,11.06719347
2743.612297,0.009186964,1287.870976,0.809911175,0.470866744,7.845149615,0.470866744,0.095848652,9.277776974
2189.417209,0.006364516,821.6768981,0.842002965,0.504719402,8.425727439,0.504719402,0.079777915,6.805442981
2496.371485,0.01218269,941.4016327,0.841358513,0.457801841,7.810219743,0.457801841,0.110375222,8.480349559
3148.941672,0.011531165,1324.84659,0.826199521,0.445023219,7.951540266,0.445023219,0.107383263,10.30980531
1500.691793,0.006478277,980.5166616,0.753756899,0.475009259,8.794233702,0.475009259,0.080487746,8.164714839
3111.430023,0.010798796,1071.493242,0.853106948,0.479184079,8.040778471,0.479184079,0.103917253,8.419537779
1784.996464,0.006499756,977.4731596,0.78507373,0.505914207,8.58966748,0.505914207,0.080621063,7.468200113
1765.191937,0.006946024,977.4752209,0.783169723,0.502323324,8.493569017,0.502323324,0.083342809,7.510725499
1625.555942,0.010304308,517.0142568,0.862804304,0.548202265,8.115203327,0.548202265,0.101510138,5.342326348
2600.749406,0.010959921,1156.47854,0.818131974,0.526445002,7.411304892,0.526445002,0.104689642,8.331252601
2405.532124,0.007747213,896.3608568,0.842971742,0.502845622,8.331725591,0.502845622,0.088018253,7.087054928
2566.831567,0.007379061,1042.8394,0.831160236,0.47067532,8.716638211,0.47067532,0.085901463,8.033575358
3074.596767,0.009539256,1082.943372,0.85026038,0.500928906,8.199643305,0.500928906,0.097669115,8.070412498
2341.706675,0.007469738,913.7357378,0.836754853,0.50771422,8.358275408,0.50771422,0.086427649,7.549755449
1730.59172,0.005086882,891.2116785,0.795238838,0.47229664,8.821321871,0.47229664,0.071322384,7.232567715
2061.768919,0.008670637,1109.380145,0.788033838,0.477929965,8.482527462,0.477929965,0.093116254,8.581980333
2146.367094,0.007282451,1038.69877,0.805221577,0.489192236,8.393609152,0.489192236,0.08533728,7.758220774
2432.684612,0.008886915,1159.111234,0.807603402,0.464800142,8.368425771,0.464800142,0.094270434,8.584537082
2436.635249,0.005174785,873.9248711,0.847941789,0.486619218,8.994835815,0.486619218,0.071935981,7.175527703
3288.959876,0.00806948,1577.037548,0.806625935,0.454150401,8.340152608,0.454150401,0.089830285,11.03316599
1861.039308,0.006601494,699.1010917,0.841889936,0.48447257,8.577052116,0.48447257,0.081249575,6.451047188
2571.712883,0.008436326,1179.925761,0.813401989,0.470955039,8.251395944,0.470955039,0.091849476,8.388177877
3033.720993,0.009032612,1133.298245,0.842671713,0.485950089,8.270552358,0.485950089,0.095040054,8.659901488
2276.173701,0.007057901,1129.498399,0.801211024,0.503199208,8.470966534,0.503199208,0.084011317,8.374116313
2558.309665,0.008557218,914.9906436,0.848302373,0.525979359,8.185070657,0.525979359,0.092505234,7.158079228
2970.158638,0.010363226,1179.521723,0.834401431,0.455185078,8.224745978,0.455185078,0.101799932,8.835347546
2089.206797,0.007119503,927.0785092,0.81845274,0.53991482,8.193414324,0.53991482,0.084377146,7.017846233
2478.145542,0.007590584,1289.250976,0.793598292,0.445805707,8.449685965,0.445805707,0.08712396,9.924232503
2568.72036,0.008310053,1020.219575,0.83431713,0.493647024,8.403907374,0.493647024,0.09115949,7.946788563
2465.958696,0.007659813,1030.076025,0.827248821,0.491295517,8.482030363,0.491295517,0.087520359,8.18389522
2787.003382,0.007970846,959.6888741,0.853132709,0.479455915,8.470564409,0.479455915,0.089279595,7.807892015
1642.350601,0.005181413,833.9290765,0.797522759,0.475119661,9.016257887,0.475119661,0.071982032,7.335363363
4044.365507,0.013607332,1374.730335,0.854734044,0.520325465,7.346012306,0.520325465,0.116650471,9.282611209
3015.797096,0.009853168,1493.002417,0.801602628,0.458630754,7.825733094,0.458630754,0.099263124,10.31047333
2722.663912,0.009701292,1081.908334,0.834247204,0.502539245,8.057365023,0.502539245,0.098495137,8.445970837
1963.741164,0.008236522,865.0108521,0.81951864,0.513882668,8.541178013,0.513882668,0.090755286,7.227462531
1817.789399,0.005814079,907.2657331,0.80031722,0.50374032,8.683892426,0.50374032,0.076250107,7.3287057
2009.854477,0.005310712,992.9853152,0.801905976,0.491203025,8.643869437,0.491203025,0.072874633,7.662589232
2525.045471,0.008462552,1252.957016,0.801223106,0.462978009,8.448645774,0.462978009,0.091992132,10.25561627
2559.279475,0.006093164,880.4300975,0.853247813,0.537855077,8.546350595,0.537855077,0.078058723,6.712138844
2154.212343,0.007021157,917.7552704,0.824398799,0.477488056,8.613691371,0.477488056,0.083792344,7.243790682
1868.137516,0.006559415,986.6677095,0.791100496,0.487392404,8.509763844,0.487392404,0.080990217,7.538487428
1374.319474,0.006302213,731.6578097,0.789773339,0.493340369,8.510551361,0.493340369,0.07938648,6.63607874
2570.402131,0.006215839,1038.747318,0.831933153,0.479197649,8.790988337,0.479197649,0.07884059,7.85093023
2291.584572,0.007148469,1018.425378,0.818191425,0.506399576,8.387890177,0.506399576,0.084548617,7.468855529
2856.144589,0.00736154,996.7315428,0.851459504,0.521730124,8.291226112,0.521730124,0.085799415,7.469237308
2960.668056,0.008428601,1086.588971,0.844955577,0.459852907,8.311290714,0.459852907,0.091807413,8.500852695
2105.354007,0.006464891,857.6782181,0.830803307,0.501206127,8.567254724,0.501206127,0.080404546,6.865763489
2247.212629,0.005739305,1010.581423,0.816425784,0.467655966,8.988570241,0.467655966,0.075758204,8.098050756
2996.176034,0.006771029,1278.051759,0.824215276,0.445302168,8.792711239,0.445302168,0.082286264,9.250382587
2400.03775,0.0075155,857.9422088,0.84839252,0.565448049,8.023811031,0.565448049,0.086691985,6.535645307
2743.910775,0.008316007,1020.088033,0.843255774,0.530225739,7.863850552,0.530225739,0.091192142,7.354572457
3087.450312,0.009472809,1049.034561,0.854783778,0.497410103,8.431979197,0.497410103,0.097328356,8.353591175
