var,asm,contrast,correlation,idm,entropy,homogenity,energy,dissimilarity
2266.647353,0.006969024,863.7267981,0.839972694,0.503758053,8.17498808,0.503758053,0.083480681,6.762080582
3143.630297,0.011384544,1246.413271,0.834556213,0.501621665,7.412086059,0.501621665,0.10669838,8.769431837
2893.057494,0.010102494,1140.378596,0.835361929,0.508658479,7.575409592,0.508658479,0.100511161,8.185670866
3354.969888,0.012239865,1350.629501,0.832467757,0.495422323,7.51573259,0.495422323,0.110633922,9.643184223
3160.490374,0.011493398,925.1150896,0.872360314,0.55668943,7.264618468,0.55668943,0.107207264,6.613783048
2481.295305,0.019091493,726.5424147,0.87238405,0.612135865,6.851740887,0.612135865,0.138171969,6.448429194
3195.733222,0.011144454,1190.52744,0.842980379,0.470389366,7.631137223,0.470389366,0.105567297,8.963141445
2271.238966,0.007160692,847.2462471,0.842806777,0.539363384,7.92437304,0.539363384,0.084620872,6.393847947
2810.507755,0.009296197,1042.476972,0.843600665,0.513049235,7.622590751,0.513049235,0.096416789,7.385852583
2806.97281,0.015516202,1206.464982,0.823117932,0.486047301,7.117843657,0.486047301,0.124564049,9.662535078
2909.674763,0.014945907,1126.788523,0.837809855,0.515314295,7.228437567,0.515314295,0.122253454,8.733589225
2399.342153,0.009238759,1465.424168,0.766060439,0.5079572,7.796960262,0.5079572,0.096118464,10.12775469
3586.955749,0.013509641,1344.124132,0.84220263,0.510039795,7.353625339,0.510039795,0.116230981,9.601472435
2684.920636,0.010052406,950.7057291,0.849586597,0.540725125,7.629689815,0.540725125,0.100261687,7.317408246
2520.136929,0.010619197,1032.428677,0.829988743,0.535510866,7.496034681,0.535510866,0.10304949,7.703774743
3123.377241,0.009808466,1155.07481,0.843954123,0.515099777,7.616595547,0.515099777,0.099037699,8.200185499
2715.368819,0.011181456,1052.834985,0.837619675,0.520629188,7.607945145,0.520629188,0.105742402,7.953423052
3006.082407,0.012907049,1196.728133,0.833995821,0.53758878,7.273777795,0.53758878,0.113609192,8.743280104
2896.470039,0.010167665,933.467453,0.861224077,0.574316552,7.670058073,0.574316552,0.10083484,6.917733763
3411.809947,0.014451287,1273.290198,0.842745331,0.475309252,7.284366587,0.475309252,0.120213506,9.52213853
4168.553065,0.016149581,1689.907234,0.831472609,0.484844149,7.091205454,0.484844149,0.127081003,11.32831227
3027.462284,0.010861102,1014.0502,0.856549271,0.551403756,7.391992709,0.551403756,0.104216609,7.395910808
3904.853039,0.013379536,1405.833876,0.847457617,0.478284133,7.356876169,0.478284133,0.115669943,9.803738042
3154.936474,0.015783525,1359.693733,0.822723202,0.518211263,7.039486356,0.518211263,0.125632498,10.13254064
3828.667308,0.013800507,1464.909395,0.839413594,0.468594612,7.256871785,0.468594612,0.117475561,10.04621859
3689.326921,0.014786288,1548.094764,0.826578022,0.508510943,7.276994907,0.508510943,0.121598881,10.76517042
3238.292223,0.016213794,1336.260533,0.829017382,0.497942031,7.128180529,0.497942031,0.127333396,10.06783495
3023.698887,0.015580004,1207.10059,0.833608273,0.555381302,7.141966549,0.555381302,0.124819886,8.810352947
2111.365999,0.009634596,704.1706604,0.857091772,0.570797742,7.75978461,0.570797742,0.09815598,6.001439918
1767.778596,0.007760075,929.6899405,0.791799566,0.516838352,7.972412977,0.516838352,0.088091286,7.239375984
2207.578299,0.008595436,819.7708941,0.843408155,0.508717787,7.934246546,0.508717787,0.092711572,6.778084449
2798.528715,0.013082607,1009.236318,0.847254865,0.470848035,7.530511557,0.470848035,0.114379223,8.404192518
2624.365246,0.008378045,1013.928702,0.838101054,0.474072403,7.955248211,0.474072403,0.091531659,7.899448233
2411.115688,0.009004703,878.1939604,0.845947056,0.508764987,7.738923817,0.508764987,0.094893116,7.36562699
1990.849646,0.008472428,887.4264355,0.817747536,0.51368893,7.957266076,0.51368893,0.092045794,7.132273175
2026.8889,0.007868008,965.5868897,0.807629647,0.499711573,7.898045997,0.499711573,0.088701791,7.316187509
3664.718412,0.012231013,1402.758031,0.839358441,0.482517718,7.384738931,0.482517718,0.110593911,9.681737646
2754.838395,0.014977209,1044.564149,0.840627837,0.519936385,7.413846643,0.519936385,0.122381408,8.475506894
2166.623425,0.008097886,1298.892399,0.769378547,0.513000374,7.962895465,0.513000374,0.089988257,9.873440484
1898.297146,0.008754145,653.6454562,0.85312489,0.538384905,7.780382733,0.538384905,0.093563586,5.656680071
1997.603593,0.008163866,956.7547981,0.806804858,0.562025379,7.879409722,0.562025379,0.090354115,7.159042384
2354.214026,0.012456669,838.5413201,0.848829292,0.538175072,7.516765368,0.538175072,0.111609447,6.902959144
2667.148815,0.012674942,1049.555828,0.835593477,0.550791435,7.358049836,0.550791435,0.112583045,8.088775173
2584.652528,0.008414728,921.6094749,0.848694191,0.543002191,7.856682176,0.543002191,0.091731826,6.917619822
2915.427255,0.008103457,947.3199489,0.860282232,0.535715466,7.806898872,0.535715466,0.090019205,6.911592163
2571.169216,0.007561109,826.8784624,0.861513946,0.544045947,7.900759717,0.544045947,0.086954635,6.236351766
2728.109787,0.011748823,874.790827,0.861831146,0.562020576,7.535170456,0.562020576,0.108391986,6.930981166
1844.116418,0.008497191,1239.253842,0.748502908,0.510829792,7.803092889,0.510829792,0.092180208,8.824973908
4044.994317,0.013300145,1413.779654,0.851243743,0.522135776,7.397583198,0.522135776,0.115326253,9.695432908
3417.999069,0.010925885,1310.710868,0.83911251,0.519589785,7.390077805,0.519589785,0.10452696,8.912896003
4632.059132,0.015836378,1602.670656,0.852555425,0.487295247,7.214136434,0.487295247,0.125842673,10.75446883
3199.28871,0.013846722,1291.526973,0.832067844,0.534649105,7.299542222,0.534649105,0.117672095,9.194051569
4097.989267,0.014731234,1593.605623,0.837289404,0.49222706,6.97818997,0.49222706,0.121372296,10.42813533
4127.670451,0.01652206,1523.821162,0.844187587,0.506029391,7.020023832,0.506029391,0.128538166,10.12988513
2944.426614,0.010837825,1108.057849,0.841637182,0.549828651,7.481831432,0.549828651,0.104104876,8.167273414
3336.923501,0.012496806,1165.658455,0.851310232,0.543197368,7.459218257,0.543197368,0.111789115,8.380986466
2950.633501,0.0201477,968.7815502,0.858992792,0.537703193,6.713427613,0.537703193,0.141942595,7.653267045
3536.900324,0.014770806,1557.148389,0.819606715,0.436309687,7.263613885,0.436309687,0.121535206,11.61094664
3057.151609,0.01072974,882.7218101,0.873850715,0.60863394,7.523708126,0.60863394,0.10358446,6.615442827
3449.946501,0.014484286,1349.359139,0.836430861,0.496696635,7.292139259,0.496696635,0.12035068,9.549348592
2353.914358,0.015589062,816.6623722,0.852246939,0.54646643,7.094878455,0.54646643,0.124856164,6.992193631
2626.533758,0.012693806,1010.057407,0.838738904,0.565341673,7.274847011,0.565341673,0.112666793,7.696266882
2513.742672,0.009116674,934.5324839,0.843254261,0.488278998,7.943353116,0.488278998,0.095481275,7.668056574
2910.811004,0.009961185,993.6827739,0.854211801,0.530625532,7.577602609,0.530625532,0.099805736,7.637895086
2550.05068,0.008632004,765.9591501,0.869425328,0.572876694,7.6145463,0.572876694,0.092908579,5.558524876
2480.725406,0.008858227,1023.18923,0.829034048,0.496631046,8.122810611,0.496631046,0.094118155,7.695904646
2904.380693,0.014070614,1207.553994,0.827893453,0.524950731,7.21444761,0.524950731,0.11861962,8.878574234
2861.668517,0.011728334,1091.511316,0.839834822,0.507516082,7.459316444,0.507516082,0.108297433,8.058317178
2549.332902,0.007633573,1038.249285,0.830822315,0.499903705,7.953691945,0.499903705,0.087370322,7.690708467
2263.324715,0.009800673,1331.993971,0.772644807,0.499368714,7.332116359,0.499368714,0.098998348,9.0774296
2372.621225,0.011367113,1335.683548,0.780386294,0.482123223,7.517185317,0.482123223,0.106616663,9.437992523
3407.781619,0.011811454,1348.701461,0.834807625,0.494158403,7.232152753,0.494158403,0.108680513,9.557956262
3229.115052,0.011989315,1172.930272,0.846377194,0.544413111,7.046012124,0.544413111,0.109495729,8.007907352
3251.405918,0.011613462,1247.354114,0.839054568,0.519253853,7.234711548,0.519253853,0.107765775,8.678121805
2689.639229,0.012536935,977.0260893,0.846360934,0.568753574,7.530550261,0.568753574,0.111968457,7.550275581
2884.959262,0.010545027,1028.703209,0.848694521,0.56496806,7.388780382,0.56496806,0.102688982,7.736165667
2819.131015,0.012054631,1458.273936,0.794587565,0.493310189,7.26267846,0.493310189,0.109793581,9.862454848
3199.943321,0.012993679,1364.623124,0.824255318,0.517984772,7.37624851,0.517984772,0.113989819,9.945407736
2675.795419,0.00959035,1068.255073,0.833609182,0.576291318,7.821303726,0.576291318,0.097930331,7.859691035
3443.496694,0.014707836,1518.275554,0.819367232,0.500181019,7.236372468,0.500181019,0.121275866,11.20241075
2834.637339,0.010224332,1354.276135,0.807193247,0.510242364,7.360183554,0.510242364,0.101115437,9.217492514
2741.487129,0.010960743,1125.548522,0.829714012,0.511414906,7.497018073,0.511414906,0.104693569,8.235100273
2611.509521,0.009499374,1335.004016,0.79643204,0.490967805,7.600314378,0.490967805,0.09746473,9.374131588
2697.666093,0.007741745,903.5782691,0.856563414,0.516339472,7.899462782,0.516339472,0.087987188,7.104310307
2806.130844,0.010283369,879.3045172,0.864547188,0.557369496,7.49471773,0.557369496,0.101406947,6.621574633
3145.086235,0.010300981,1143.194417,0.846213931,0.539776716,7.509285233,0.539776716,0.101493748,7.896289848
3204.679151,0.011356869,1725.256608,0.78791307,0.444163448,7.600823334,0.444163448,0.106568614,12.37841159
2451.574751,0.009886734,1294.268614,0.791160125,0.509406827,7.43262851,0.509406827,0.099432055,8.891899284
3352.837907,0.009982239,1600.988295,0.807283153,0.4754357,7.62784967,0.4754357,0.099911156,11.1814587
3401.887229,0.011647721,2044.317835,0.768955238,0.438555682,7.515571734,0.438555682,0.107924606,13.75434675
3170.671389,0.010180277,1028.084595,0.860518291,0.562975742,7.424275002,0.562975742,0.10089736,7.088722213
2535.439196,0.011553649,1170.556779,0.812480939,0.525014683,7.313116036,0.525014683,0.107487904,8.299983813
